"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"1171","Thalassaemia","D104.00",,"7960","CPRD_GOLD"
"4666","Thalassaemia NOS","D104z00",,"283","CPRD_GOLD"
"8866","Alpha thalassaemia","D104300",,"1160","CPRD_GOLD"
"21643","Beta thalassaemia","D104811",,"939","CPRD_GOLD"
"31075","Sickle-cell thalassaemia","D104211",,"658","CPRD_GOLD"
"31405","Thalassaemia major NEC","D104000",,"116","CPRD_GOLD"
"32943","Delta-beta thalassaemia","D104900",,"50","CPRD_GOLD"
"37808","Homozygous alpha thalassaemia","D104311",,"72","CPRD_GOLD"
"45151","Thalassaemia major - Cooley's anaemia","D104011",,"12","CPRD_GOLD"
"46733","Beta major thalassaemia","D104700",,"200","CPRD_GOLD"
"54429","Thalassaemia with haemoglobin S disease","D104200",,"66","CPRD_GOLD"
"57144","Beta intermedia thalassaemia","D104600",,"80","CPRD_GOLD"
"66137","Mediterranean anaemia","D104z11",,"8","CPRD_GOLD"
"73946","[X]Other thalassaemias","Dyu1100",,"16","CPRD_GOLD"
"105439","Mediterranean anaemia","D104.12",,"2","CPRD_GOLD"
