"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"C50","Malignant neoplasm of breast","C50","","0","ICD10"
"C501","Malignant neoplasm: Central portion of breast","C50.1","","0","ICD10"
"C502","Malignant neoplasm: Upper-inner quadrant of breast","C50.2","","0","ICD10"
"C503","Malignant neoplasm: Lower-inner quadrant of breast","C50.3","","0","ICD10"
"C504","Malignant neoplasm: Upper-outer quadrant of breast","C50.4","","0","ICD10"
"C505","Malignant neoplasm: Lower-outer quadrant of breast","C50.5","","0","ICD10"
"C506","Malignant neoplasm: Axillary tail of breast","C50.6","","0","ICD10"
"C508","Malignant neoplasm: Overlapping lesion of breast","C50.8","","0","ICD10"
"C509","Malignant neoplasm: Breast, unspecified","C50.9","","0","ICD10"
"D05","Carcinoma in situ of breast","D05","","0","ICD10"
"D057","Other carcinoma in situ of breast","D05.7","","0","ICD10"
"D059","Carcinoma in situ of breast, unspecified","D05.9","","0","ICD10"
"D24X","Benign neoplasm of breast","D24","","0","ICD10"
"Z853","Personal history of malignant neoplasm of breast","Z85.3","","0","ICD10"
