"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"14A6.00","H/O: heart failure","14A6.00",,"899","IMRD"
"14AM.00","H/O: Heart failure in last year","14AM.00",,"223","IMRD"
"14S3.00","H/O: heart recipient","14S3.00",,"14","IMRD"
"14T7.00","H/O: artificial heart","14T7.00",,"3","IMRD"
"1O1..00","Heart failure confirmed","1O1..00",,"11628","IMRD"
"23E1.00","O/E - pulmonary oedema","23E1.00",,"4048","IMRD"
"2JZ..00","On optimal heart failure therapy","2JZ..00",,"6","IMRD"
"33BA.00","Impaired left ventricular function","33BA.00",,"7937","IMRD"
"388D.00","New York Heart Assoc classification heart failure symptoms","388D.00",,"2835","IMRD"
"585f.00","Echocardiogram shows left ventricular systolic dysfunction","585f.00",,"9011","IMRD"
"585g.00","Echocardiogram shows left ventricular diastolic dysfunction","585g.00",,"1400","IMRD"
"662f.00","New York Heart Association classification - class I","662f.00",,"6567","IMRD"
"662g.00","New York Heart Association classification - class II","662g.00",,"11645","IMRD"
"662h.00","New York Heart Association classification - class III","662h.00",,"5720","IMRD"
"662i.00","New York Heart Association classification - class IV","662i.00",,"562","IMRD"
"662p.00","Heart failure 6 month review","662p.00",,"1658","IMRD"
"662W.00","Heart failure annual review","662W.00",,"14955","IMRD"
"7900.00","Transplantation of heart and lung","7900.00",,"212","IMRD"
"7900000","Allotransplantation of heart and lung","7900000",,"1","IMRD"
"7900100","Revision of transplantation of heart and lung","7900100",,"0","IMRD"
"7900y00","Other specified transplantation of heart and lung","7900y00",,"0","IMRD"
"7900z00","Transplantation of heart and lung NOS","7900z00",,"3","IMRD"
"7901.00","Other transplantation of heart","7901.00",,"1072","IMRD"
"7901000","Allotransplantation of heart NEC","7901000",,"379","IMRD"
"7901100","Xenotransplantation of heart","7901100",,"7","IMRD"
"7901300","Piggy back transplantation of heart","7901300",,"0","IMRD"
"7901500","Revision of transplantation of heart NEC","7901500",,"3","IMRD"
"7901y00","Other specified other transplantation of heart","7901y00",,"6","IMRD"
"7901z00","Other transplantation of heart NOS","7901z00",,"48","IMRD"
"8B29.00","Cardiac failure therapy","8B29.00",,"1121","IMRD"
"8CeC.00","Preferred place of care for next exacerbation heart failure","8CeC.00",,"13","IMRD"
"8H2S.00","Admit heart failure emergency","8H2S.00",,"476","IMRD"
"8HBE.00","Heart failure follow-up","8HBE.00",,"16504","IMRD"
"8HgD.00","Discharge from heart failure nurse service","8HgD.00",,"113","IMRD"
"8HHb.00","Referral to heart failure nurse","8HHb.00",,"3859","IMRD"
"8HHz.00","Referral to heart failure exercise programme","8HHz.00",,"2272","IMRD"
"8Hk0.00","Referred to heart failure education group","8Hk0.00",,"29","IMRD"
"8HTL.00","Referral to heart failure clinic","8HTL.00",,"2447","IMRD"
"8HTL000","Referral to rapid access heart failure clinic","8HTL000",,"869","IMRD"
"8IE1.00","Referral to heart failure exercise programme declined","8IE1.00",,"369","IMRD"
"9N0k.00","Seen in heart failure clinic","9N0k.00",,"37278","IMRD"
"9N2p.00","Seen by community heart failure nurse","9N2p.00",,"17196","IMRD"
"9N6T.00","Referred by heart failure nurse specialist","9N6T.00",,"32","IMRD"
"9Or0.00","Heart failure review completed","9Or0.00",,"6376","IMRD"
"G1yz100","Rheumatic left ventricular failure","G1yz100",,"174","IMRD"
