"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"S52","Fracture of forearm","S52","","0","ICD10"
"S522","Fracture of shaft of ulna","S52.2","","0","ICD10"
"S5220","Fracture of shaft of ulna","S52.20","","0","ICD10"
"S5221","Fracture of shaft of ulna","S52.21","","0","ICD10"
"S523","Fracture of shaft of radius","S52.3","","0","ICD10"
"S5230","Fracture of shaft of radius","S52.30","","0","ICD10"
"S5231","Fracture of shaft of radius","S52.31","","0","ICD10"
"S524","Fracture of shafts of both ulna and radius","S52.4","","0","ICD10"
"S5240","Fracture of shafts of both ulna and radius","S52.40","","0","ICD10"
"S5241","Fracture of shafts of both ulna and radius","S52.41","","0","ICD10"
"S525","Fracture of lower end of radius","S52.5","","0","ICD10"
"S5250","Fracture of lower end of radius","S52.50","","0","ICD10"
"S5251","Fracture of lower end of radius","S52.51","","0","ICD10"
"S526","Fracture of lower end of both ulna and radius","S52.6","","0","ICD10"
"S5260","Fracture of lower end of both ulna and radius","S52.60","","0","ICD10"
"S5261","Fracture of lower end of both ulna and radius","S52.61","","0","ICD10"
"S527","Multiple fractures of forearm","S52.7","","0","ICD10"
"S5270","Multiple fractures of forearm","S52.70","","0","ICD10"
"S5271","Multiple fractures of forearm","S52.71","","0","ICD10"
"S528","Fracture of other parts of forearm","S52.8","","0","ICD10"
"S5280","Fracture of other parts of forearm","S52.80","","0","ICD10"
"S5281","Fracture of other parts of forearm","S52.81","","0","ICD10"
"S529","Fracture of forearm, part unspecified","S52.9","","0","ICD10"
"S5290","Fracture of forearm, part unspecified","S52.90","","0","ICD10"
"S5291","Fracture of forearm, part unspecified","S52.91","","0","ICD10"
"S62","Fracture at wrist and hand level","S62","","0","ICD10"
"S628","Fracture of other and unspecified parts of wrist and hand","S62.8","","0","ICD10"
"S6280","Fracture of other and unspecified parts of wrist and hand","S62.80","","0","ICD10"
"S6281","Fracture of other and unspecified parts of wrist and hand","S62.81","","0","ICD10"
"T922","Sequelae of fracture at wrist and hand level","T92.2","","0","ICD10"
