"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"H25","Senile cataract","H25","","0","ICD10"
"H250","Senile incipient cataract","H25.0","","0","ICD10"
"H251","Senile nuclear cataract","H25.1","","0","ICD10"
"H252","Senile cataract, morgagnian type","H25.2","","0","ICD10"
"H258","Other senile cataract","H25.8","","0","ICD10"
"H259","Senile cataract, unspecified","H25.9","","0","ICD10"
"H26","Other cataract","H26","","0","ICD10"
"H260","Infantile, juvenile and presenile cataract","H26.0","","0","ICD10"
"H261","Traumatic cataract","H26.1","","0","ICD10"
"H262","Complicated cataract","H26.2","","0","ICD10"
"H263","Drug-induced cataract","H26.3","","0","ICD10"
"H264","After-cataract","H26.4","","0","ICD10"
"H268","Other specified cataract","H26.8","","0","ICD10"
"H269","Cataract, unspecified","H26.9","","0","ICD10"
"H28","Cataract and other disorders of lens in diseases classified elsewhere","H28","","0","ICD10"
"H280","Diabetic cataract","H28.0","","0","ICD10"
"H281","Cataract in other endocrine, nutritional and metabolic diseases","H28.1","","0","ICD10"
"H282","Cataract in other diseases classified elsewhere","H28.2","","0","ICD10"
"Q120","Congenital cataract","Q12.0","","0","ICD10"
